TotalCharges,Month-to-month,One year,Two year,PhoneService,tenure
2779.5,0,0,1,0,69
1931.75,1,0,0,1,19
8331.95,0,0,1,1,72
735.9,0,0,1,1,38
2283.3,0,1,0,1,40
1445.2,0,0,1,1,61
818.05,1,0,0,1,10
2333.05,0,1,0,1,32
1992.55,1,0,0,1,21
5890.0,0,1,0,1,59
916.75,1,0,0,1,13
1029.8,0,0,1,1,47
1796.55,0,0,1,1,69
33.7,1,0,0,1,2
454.05,1,0,0,1,22
1392.25,1,0,0,1,15
1049.6,0,0,1,1,53
734.6,1,0,0,1,28
475.1,0,1,0,1,22
70.15,1,0,0,1,1
1540.05,1,0,0,1,16
1978.65,0,0,1,0,48
3181.8,1,0,0,1,30
229.7,1,0,0,1,3
5625.55,0,0,1,1,57
6581.9,0,1,0,1,68
1347.15,0,1,0,1,23
3808.2,0,0,1,1,65
3974.15,0,1,0,1,44
7661.8,0,0,1,1,71
2479.25,0,1,0,1,37
266.6,1,0,0,1,12
5601.4,0,0,1,1,69
1982.6,1,0,0,1,35
339.9,1,0,0,1,5
4828.05,0,0,1,1,58
5980.55,0,0,1,1,72
4808.7,0,0,1,1,72
20.3,1,0,0,1,1
3692.85,0,1,0,1,39
1068.15,0,1,0,1,53
2383.6,1,0,0,1,27
69.65,1,0,0,1,1
89.3,1,0,0,1,1
1438.05,1,0,0,1,18
917.45,0,0,1,1,46
6096.45,0,0,1,1,72
3078.1,1,0,0,1,36
99.95,1,0,0,0,4
475.2,0,0,1,1,25
2036.55,1,0,0,0,40
6444.05,1,0,0,1,63
1426.75,1,0,0,1,15
767.55,1,0,0,1,14
7932.5,0,0,1,1,72
4040.65,1,0,0,1,39
2768.65,0,0,1,0,47
1672.35,1,0,0,1,19
474.8,1,0,0,1,5
446.1,1,0,0,0,13
1345.65,1,0,0,1,17
2425.4,1,0,0,1,34
2077.95,1,0,0,1,42
416.3,1,0,0,1,5
1663.5,0,0,1,1,71
1286.05,1,0,0,1,19
35.85,1,0,0,1,2
1094.35,0,0,1,1,57
7719.5,0,0,1,1,72
514.6,1,0,0,1,6
1451.6,1,0,0,1,17
4932.5,0,0,1,1,61
71.0,1,0,0,1,1
5443.65,0,0,1,1,48
330.25,1,0,0,1,16
746.5,1,0,0,1,9
122.7,1,0,0,1,3
44.4,1,0,0,1,1
6631.85,0,0,1,1,65
8250.0,0,0,1,1,70
3561.15,0,1,0,1,60
1763.55,0,1,0,1,69
2419.0,1,0,0,1,35
470.2,1,0,0,1,22
5234.95,0,0,1,1,66
70.3,1,0,0,1,1
79.35,1,0,0,1,1
3097.0,1,0,0,1,34
1709.1,0,0,1,1,72
1848.8,0,1,0,0,31
723.3,0,1,0,1,30
809.75,1,0,0,1,9
1470.95,1,0,0,1,20
577.15,1,0,0,0,19
6914.95,1,0,0,1,65
602.9,0,0,1,1,30
124.4,0,1,0,1,6
96.8,1,0,0,0,2
3827.9,1,0,0,1,53
533.05,1,0,0,1,7
2961.4,0,1,0,1,61
3264.45,0,1,0,0,70
995.35,1,0,0,1,13
2815.25,0,1,0,1,35
154.8,1,0,0,1,2
246.3,1,0,0,1,3
257.6,1,0,0,1,3
5757.2,0,1,0,1,62
7517.7,0,0,1,1,72
1234.8,0,0,1,1,63
1389.2,1,0,0,1,20
3836.3,0,1,0,1,35
1474.75,1,0,0,1,21
6001.45,0,1,0,1,62
720.1,1,0,0,1,15
2832.75,1,0,0,1,55
472.25,1,0,0,1,11
1460.65,1,0,0,1,17
1336.35,0,1,0,1,61
6388.65,0,0,1,1,71
153.05,1,0,0,1,2
677.9,0,0,1,1,35
1165.6,1,0,0,1,17
2119.5,1,0,0,1,21
921.55,0,0,1,1,47
72.0,1,0,0,1,3
68.35,1,0,0,1,3
847.25,0,0,1,1,44
44.0,1,0,0,1,1
4295.35,0,1,0,1,44
135.0,1,0,0,1,5
1400.55,1,0,0,1,24
69.65,1,0,0,1,1
1380.4,1,0,0,1,18
1060.2,1,0,0,1,10
4386.2,0,0,1,1,65
86.0,1,0,0,1,1
5785.5,0,1,0,1,53
52.05,0,1,0,1,3
2018.4,0,0,1,1,33
79.45,1,0,0,0,3
2727.3,0,1,0,1,34
263.65,0,0,1,1,14
275.4,1,0,0,1,13
2816.65,0,1,0,0,46
538.5,0,1,0,1,23
948.9,0,0,1,1,47
846.8,1,0,0,1,17
4783.5,1,0,0,1,49
2997.45,1,0,0,0,59
5897.4,0,0,1,1,69
470.6,0,1,0,0,11
524.5,1,0,0,1,10
269.65,0,0,1,1,12
4740.0,1,0,0,1,45
2341.5,1,0,0,1,39
1789.65,0,0,1,1,71
1626.4,0,0,1,1,71
800.3,0,1,0,1,33
5060.85,1,0,0,1,67
1448.8,1,0,0,0,37
4254.85,1,0,0,1,49
466.6,1,0,0,1,9
4627.8,0,0,1,1,52
6838.6,0,1,0,1,70
85.0,1,0,0,1,1
1101.85,1,0,0,1,14
44.3,1,0,0,1,1
20.2,1,0,0,1,1
4297.6,0,1,0,1,52
414.1,1,0,0,1,6
256.6,1,0,0,0,7
3969.35,1,0,0,1,47
2274.1,0,1,0,1,26
1296.8,1,0,0,1,25
1268.85,0,0,1,1,69
8192.6,0,0,1,1,72
59.25,1,0,0,1,4
1147.85,0,0,1,1,59
4361.55,0,0,1,1,67
2006.1,1,0,0,1,26
2078.95,0,1,0,1,27
7609.75,0,0,1,1,72
487.05,1,0,0,1,6
1218.45,0,0,1,1,62
1416.2,0,1,0,1,20
483.3,1,0,0,1,6
1234.6,0,0,1,1,51
1311.6,0,0,1,1,61
5618.3,1,0,0,1,62
6185.15,0,0,1,1,72
1237.85,1,0,0,1,13
498.1,1,0,0,1,5
294.45,1,0,0,1,3
2381.55,1,0,0,1,26
788.35,1,0,0,1,13
756.4,0,0,1,1,38
613.4,1,0,0,1,8
3625.2,1,0,0,1,34
550.35,1,0,0,0,18
4793.8,0,1,0,1,56
1267.2,1,0,0,0,36
442.2,1,0,0,0,9
84.85,1,0,0,1,1
654.85,1,0,0,1,12
5567.45,1,0,0,1,57
3160.55,0,1,0,1,42
740.3,0,0,1,1,33
5706.2,0,0,1,1,70
3085.35,1,0,0,0,68
24.7,1,0,0,0,1
3541.4,1,0,0,1,37
84.2,1,0,0,1,4
50.7,1,0,0,1,1
1165.55,1,0,0,0,20
4855.35,0,0,1,1,72
2806.9,1,0,0,1,31
1422.65,1,0,0,1,18
608.15,1,0,0,1,11
641.35,0,0,1,1,33
4959.15,0,1,0,1,62
35.9,1,0,0,0,1
1321.3,1,0,0,1,16
1663.75,0,1,0,1,22
3024.15,1,0,0,1,49
2188.5,0,1,0,1,36
4138.05,1,0,0,1,42
102.5,1,0,0,0,4
872.65,0,1,0,1,12
2724.25,1,0,0,1,31
413.25,1,0,0,1,5
1374.2,0,0,1,1,66
757.1,1,0,0,1,15
6692.65,0,0,1,1,64
218.5,1,0,0,1,10
608.8,1,0,0,1,7
1004.75,1,0,0,0,29
1125.6,0,0,1,1,57
3847.6,1,0,0,1,46
978.0,0,0,1,1,53
1387.35,0,1,0,1,17
746.05,0,0,1,1,38
304.6,0,1,0,1,15
1098.85,1,0,0,0,22
1139.2,1,0,0,1,14
4368.95,0,1,0,1,57
827.7,1,0,0,1,11
20.35,0,0,1,1,1
262.05,0,0,1,1,12
279.55,1,0,0,1,3
3512.5,1,0,0,1,36
1483.25,1,0,0,1,16
4653.85,0,1,0,1,65
151.75,1,0,0,1,2
4400.75,1,0,0,1,42
8033.1,0,0,1,1,72
1253.65,0,0,1,1,62
552.65,1,0,0,1,6
1036.0,0,0,1,1,48
4025.5,0,0,1,1,35
928.4,0,1,0,1,52
24.9,1,0,0,0,1
460.25,1,0,0,1,6
6506.15,0,0,1,1,71
5598.3,0,1,0,1,67
4374.55,0,1,0,1,60
678.75,1,0,0,0,23
2191.7,0,1,0,0,39
239.75,0,1,0,1,15
5485.5,1,0,0,1,53
609.05,0,0,1,1,24
683.75,1,0,0,1,37
404.2,1,0,0,1,5
5189.75,0,1,0,1,50
5060.9,0,1,0,1,54
233.65,1,0,0,1,3
7176.55,0,1,0,1,68
291.45,1,0,0,1,5
689.75,0,0,1,1,33
3263.9,0,1,0,1,41
1993.2,0,1,0,0,34
254.5,1,0,0,1,13
347.65,1,0,0,1,20
967.9,0,0,1,1,51
242.95,1,0,0,1,3
1841.9,1,0,0,1,41
232.1,1,0,0,1,13
809.25,0,0,1,1,35
866.45,1,0,0,1,12
360.55,1,0,0,1,4
2076.2,1,0,0,0,43
355.9,1,0,0,0,12
7299.65,1,0,0,1,68
2291.2,1,0,0,1,25
129.15,0,1,0,1,7
7491.75,0,1,0,1,66
5835.5,0,1,0,1,53
7031.45,1,0,0,1,63
7723.9,0,0,1,1,70
1032.0,1,0,0,0,27
70.75,1,0,0,1,1
109.6,1,0,0,1,5
727.8,0,1,0,1,37
130.75,1,0,0,0,3
893.0,1,0,0,1,12
763.1,0,1,0,1,38
781.4,1,0,0,1,9
902.25,1,0,0,1,13
2653.65,1,0,0,1,29
1016.7,0,0,1,1,47
5943.65,1,0,0,1,61
275.7,1,0,0,1,16
3126.45,0,0,1,1,41
1070.15,0,0,1,1,43
3457.9,1,0,0,1,36
340.4,1,0,0,1,6
4299.2,0,1,0,1,58
1093.2,1,0,0,1,19
521.9,1,0,0,1,11
1630.4,0,1,0,0,39
713.6,1,0,0,1,8
1265.65,1,0,0,1,26
4003.85,1,0,0,1,53
1401.4,0,0,1,1,70
45.3,1,0,0,0,1
1510.5,0,0,1,1,59
178.1,1,0,0,1,2
264.8,0,1,0,0,7
480.6,1,0,0,1,12
4541.9,0,1,0,1,59
4976.15,0,0,1,1,61
7542.25,0,0,1,1,72
251.25,1,0,0,1,13
1595.5,0,1,0,1,64
23.45,1,0,0,0,1
685.55,0,1,0,1,10
3874.1,0,1,0,1,65
6891.4,0,0,1,1,62
4916.95,0,1,0,1,55
1373.0,1,0,0,1,25
29.7,1,0,0,0,1
49.8,1,0,0,1,1
6039.9,1,0,0,1,59
1548.65,0,0,1,1,64
3440.25,1,0,0,1,36
151.3,1,0,0,1,3
4226.7,0,0,1,1,61
1023.75,0,1,0,0,26
55.4,1,0,0,1,1
90.6,1,0,0,1,1
7074.4,0,0,1,1,68
156.35,1,0,0,1,2
6849.75,0,0,1,1,72
3263.6,0,0,1,0,71
1252.85,0,0,1,1,57
67.55,1,0,0,1,4
70.2,1,0,0,1,1
5750.0,0,0,1,1,72
1549.75,0,1,0,1,21
1810.55,0,0,1,1,71
2952.85,1,0,0,1,29
7467.55,0,0,1,1,69
5484.4,0,0,1,1,64
294.9,1,0,0,1,16
97.5,0,1,0,1,4
5916.45,0,1,0,1,52
113.35,1,0,0,1,2
19.95,1,0,0,1,1
476.8,1,0,0,0,18
101.65,1,0,0,1,2
1130.85,1,0,0,1,19
3532.25,1,0,0,1,40
6891.45,0,1,0,1,66
1570.7,1,0,0,1,21
520.95,1,0,0,1,8
7854.9,0,0,1,1,72
3581.4,0,1,0,1,48
1447.9,0,0,1,1,69
8547.15,0,0,1,1,72
727.85,0,1,0,1,14
357.6,1,0,0,1,6
159.35,0,0,1,1,8
280.85,0,1,0,1,17
6069.25,0,1,0,1,65
3274.35,0,1,0,1,57
1359.0,1,0,0,1,13
1777.9,1,0,0,1,19
6109.65,0,1,0,1,56
1122.4,1,0,0,1,14
2020.9,1,0,0,0,52
3795.45,0,0,1,1,58
4504.55,1,0,0,1,47
3579.15,1,0,0,0,67
49.7,1,0,0,0,2
276.5,1,0,0,1,6
8175.9,0,0,1,1,71
890.35,0,0,1,1,46
259.8,1,0,0,1,5
5588.8,1,0,0,1,67
50.6,1,0,0,1,3
58.0,1,0,0,1,3
5568.35,1,0,0,1,52
2203.65,1,0,0,1,42
938.95,0,1,0,1,50
2024.1,1,0,0,1,23
3623.95,0,0,1,0,67
2369.05,1,0,0,1,25
3877.95,0,1,0,1,39
4577.9,0,0,1,1,69
25.85,0,1,0,0,1
2871.5,1,0,0,1,32
672.55,1,0,0,1,9
1573.7,1,0,0,1,16
1270.55,0,0,1,1,60
7711.45,0,0,1,1,72
126.05,1,0,0,1,5
2193.65,1,0,0,1,26
64.55,1,0,0,1,3
31.2,1,0,0,1,2
38.25,0,1,0,1,2
3348.1,0,1,0,1,36
533.6,1,0,0,1,7
2907.55,0,0,1,0,60
1620.8,1,0,0,1,19
3480.35,0,0,1,1,45
293.85,1,0,0,1,4
3243.45,1,0,0,1,31
4137.2,1,0,0,1,47
79.25,1,0,0,1,1
44.9,1,0,0,1,1
19.4,1,0,0,1,1
5348.65,1,0,0,1,59
659.65,1,0,0,1,10
3180.5,1,0,0,1,35
118.5,1,0,0,0,4
3023.85,0,1,0,1,32
3365.85,1,0,0,1,43
195.3,1,0,0,1,4
1031.1,0,0,1,1,54
997.65,1,0,0,1,11
6471.85,0,0,1,1,66
6241.35,0,1,0,1,61
6501.35,0,0,1,1,72
2317.1,0,1,0,0,44
2237.55,1,0,0,1,41
5231.3,0,1,0,1,50
5275.8,0,1,0,1,47
165.5,0,0,1,1,8
358.5,1,0,0,1,18
6614.9,0,0,1,1,72
80.5,1,0,0,1,1
2421.75,1,0,0,1,42
1294.6,1,0,0,1,18
1299.1,0,1,0,1,13
5733.4,0,1,0,1,68
305.55,1,0,0,1,4
7430.75,0,0,1,1,69
900.5,1,0,0,1,17
630.6,0,0,1,1,25
3856.75,1,0,0,1,43
1222.65,0,0,1,1,59
374.8,1,0,0,1,5
1625.0,0,1,0,1,21
7234.8,0,1,0,1,69
331.85,1,0,0,0,13
3959.35,1,0,0,1,42
5088.4,1,0,0,1,52
3969.4,1,0,0,1,46
4860.85,0,0,1,1,61
788.05,0,1,0,0,29
1266.35,0,1,0,1,25
470.95,1,0,0,1,5
688.2,0,1,0,0,15
387.7,0,0,1,1,19
845.25,0,0,1,1,44
560.6,1,0,0,1,6
4230.25,0,0,1,1,58
4983.05,0,1,0,1,62
4113.15,0,1,0,0,70
25.7,1,0,0,0,1
521.0,0,0,1,0,10
471.85,0,1,0,1,26
5976.9,1,0,0,1,66
506.9,1,0,0,1,7
4299.75,0,1,0,1,51
7548.6,0,0,1,1,72
1654.75,0,0,1,1,65
80.35,1,0,0,1,2
4551.5,0,1,0,1,70
6227.5,0,0,1,1,72
20.05,1,0,0,1,1
76.4,1,0,0,1,1
514.0,1,0,0,1,5
57.5,1,0,0,1,3
1474.35,0,0,1,1,58
880.2,1,0,0,0,22
3270.25,1,0,0,1,33
69.95,1,0,0,1,1
3919.15,1,0,0,1,54
7285.7,0,0,1,1,72
93.3,1,0,0,1,1
169.05,1,0,0,1,3
7658.3,0,0,1,1,72
5959.3,0,0,1,1,72
5295.7,1,0,0,1,54
4693.2,0,1,0,1,59
3512.9,0,0,1,1,54
5231.2,0,0,1,1,60
3603.45,0,0,1,0,60
217.45,1,0,0,1,3
6875.35,0,0,1,1,69
19.25,1,0,0,1,1
2021.35,1,0,0,0,50
2564.95,1,0,0,0,56
5611.75,0,0,1,1,60
7610.1,0,1,0,1,69
35.05,1,0,0,0,1
73.0,1,0,0,1,1
45.75,1,0,0,1,3
4543.95,0,0,1,1,60
450.4,0,0,1,0,13
1297.35,0,0,1,1,62
4442.75,0,1,0,1,45
1423.15,0,1,0,0,25
4378.35,0,0,1,1,44
74.2,1,0,0,1,2
2716.3,1,0,0,1,33
70.1,1,0,0,1,1
450.65,0,1,0,1,22
1175.85,1,0,0,0,35
558.8,0,0,1,1,29
2220.1,0,1,0,1,27
3283.05,0,1,0,1,54
142.35,1,0,0,1,2
4939.25,0,1,0,1,57
4237.5,0,0,1,1,62
335.95,0,1,0,1,15
33.2,1,0,0,1,2
7188.5,0,0,1,1,70
926.25,1,0,0,1,21
1119.35,0,1,0,1,23
116.6,0,1,0,1,6
68.8,0,0,1,1,4
287.4,1,0,0,1,3
2341.55,1,0,0,1,23
1362.85,0,1,0,0,26
163.6,1,0,0,1,8
2254.2,1,0,0,1,26
145.15,1,0,0,1,2
7752.3,0,0,1,1,67
6585.35,0,0,1,1,71
4786.1,0,1,0,1,59
3835.55,0,1,0,1,39
397.0,0,0,1,1,21
19.7,1,0,0,1,1
1027.25,0,0,1,1,48
1580.1,0,1,0,0,31
7222.75,0,1,0,1,64
3769.7,1,0,0,1,46
4233.95,0,0,1,1,52
1680.25,0,0,1,1,67
3725.5,1,0,0,1,67
413.65,1,0,0,1,5
7707.7,0,0,1,1,71
714.15,1,0,0,1,9
2497.2,1,0,0,1,26
8309.55,0,1,0,1,71
601.55,1,0,0,1,32
139.25,1,0,0,1,2
1888.25,0,0,1,1,71
2773.9,0,1,0,0,60
5409.75,0,1,0,1,55
5643.4,0,1,0,1,54
197.7,1,0,0,1,2
401.3,1,0,0,1,6
3238.4,0,0,1,1,48
1573.05,0,0,1,1,63
79.15,1,0,0,1,1
235.8,1,0,0,1,12
1364.75,1,0,0,0,54
1985.15,0,1,0,1,30
655.85,1,0,0,1,30
303.15,1,0,0,1,4
4335.2,0,1,0,1,40
647.5,1,0,0,1,9
1574.45,1,0,0,1,17
2748.7,0,0,1,0,62
2483.65,0,1,0,1,28
6367.2,0,0,1,1,70
4904.2,0,0,1,1,46
2044.95,1,0,0,1,23
1794.8,0,1,0,0,47
7173.15,0,0,1,1,68
6441.4,0,1,0,1,60
7039.05,0,0,1,1,67
921.4,1,0,0,1,14
4018.35,1,0,0,1,57
5448.6,0,1,0,1,55
20.25,1,0,0,1,1
49.9,1,0,0,1,1
2085.45,1,0,0,1,23
1358.85,1,0,0,1,13
5135.15,1,0,0,1,47
730.1,0,1,0,1,38
2869.85,1,0,0,1,38
118.25,1,0,0,1,2
49.25,1,0,0,1,1
1108.6,1,0,0,1,15
1815.65,1,0,0,1,26
730.4,0,0,1,1,35
75.45,1,0,0,1,3
5071.05,1,0,0,1,50
4014.6,1,0,0,1,42
568.85,1,0,0,1,10
5860.7,0,1,0,1,61
7279.35,0,0,1,1,68
1064.95,0,1,0,1,10
5769.6,0,1,0,1,65
5886.85,0,0,1,1,72
4238.45,1,0,0,1,55
20.3,1,0,0,1,1
418.3,1,0,0,1,7
136.05,1,0,0,1,2
708.2,1,0,0,1,9
788.55,0,0,1,1,27
700.85,1,0,0,1,7
4378.8,0,0,1,1,64
3442.8,0,0,1,0,70
181.7,1,0,0,1,2
7171.7,0,0,1,1,67
4016.85,1,0,0,1,45
553.0,0,0,1,1,24
96.85,0,0,1,1,4
4122.9,1,0,0,1,44
1482.3,0,0,1,1,72
74.3,1,0,0,1,1
1240.8,0,0,1,1,66
44.65,1,0,0,0,1
1095.3,1,0,0,1,13
788.8,1,0,0,1,10
6578.55,1,0,0,1,65
19.55,1,0,0,1,1
2802.3,0,1,0,1,38
857.75,0,0,1,0,23
184.4,0,1,0,1,10
364.55,1,0,0,1,4
6093.3,0,0,1,1,72
1861.1,1,0,0,1,35
20.4,1,0,0,1,1
1079.65,0,0,1,1,58
7475.1,0,1,0,1,70
2862.55,0,1,0,1,38
3069.45,1,0,0,0,60
2349.8,1,0,0,1,26
469.25,0,1,0,1,8
4213.35,0,1,0,1,41
3301.05,1,0,0,1,36
3529.95,0,1,0,1,54
7723.7,0,0,1,1,71
4144.9,1,0,0,1,55
4265.0,0,0,1,1,72
154.65,1,0,0,1,3
3246.45,0,0,1,1,54
8337.45,0,0,1,1,72
5731.4,0,0,1,1,52
6176.6,0,1,0,1,60
1905.4,1,0,0,0,39
931.9,0,1,0,1,15
7348.8,0,0,1,1,69
776.25,0,1,0,1,43
5243.05,0,1,0,1,63
141.65,1,0,0,1,2
7679.65,0,0,1,1,72
2954.5,1,0,0,1,32
1006.9,0,0,1,1,40
2540.1,0,1,0,0,58
3097.2,0,0,1,0,67
3807.35,1,0,0,1,51
2484.0,0,1,0,1,31
5785.65,1,0,0,1,69
2619.15,0,1,0,1,32
1524.85,0,0,1,1,21
2790.65,0,1,0,1,52
1784.5,0,0,1,1,72
3937.45,0,0,1,0,72
2276.1,0,1,0,0,52
2029.05,0,1,0,1,41
802.35,0,0,1,1,41
418.4,1,0,0,1,6
4653.25,0,1,0,1,67
275.9,1,0,0,1,16
343.45,0,0,1,1,17
2130.45,1,0,0,1,35
1191.4,0,0,1,1,58
50.5,1,0,0,1,1
2554.0,0,0,1,0,52
5589.45,0,0,1,1,70
467.7,0,0,1,1,19
74.4,1,0,0,1,1
3756.45,1,0,0,1,35
3334.9,1,0,0,1,32
920.5,1,0,0,1,17
3431.75,0,1,0,1,67
150.35,1,0,0,1,9
2587.7,0,1,0,1,31
367.95,1,0,0,1,4
5125.75,0,1,0,1,58
4801.1,0,1,0,1,60
6219.6,0,1,0,1,58
19.55,1,0,0,1,1
550.1,0,0,1,1,27
7862.25,0,1,0,1,66
1242.2,1,0,0,1,15
4871.05,1,0,0,1,47
3190.65,1,0,0,1,41
2666.75,1,0,0,0,59
3533.6,0,0,1,1,50
792.15,0,1,0,0,17
295.65,1,0,0,1,6
1459.35,1,0,0,0,51
4398.15,1,0,0,1,44
4297.95,1,0,0,1,49
167.3,1,0,0,1,2
4096.9,0,1,0,1,59
3454.6,1,0,0,1,50
1286.0,0,0,1,1,59
1387.0,1,0,0,1,18
786.3,1,0,0,1,10
641.25,0,1,0,1,14
705.45,0,0,1,1,35
345.5,0,1,0,1,8
345.9,0,1,0,1,18
5811.8,0,1,0,1,60
94.4,1,0,0,1,1
124.45,0,0,1,1,6
1375.6,1,0,0,1,19
3491.55,0,1,0,1,53
7920.7,0,0,1,1,72
6640.7,0,0,1,1,60
55.0,1,0,0,1,1
718.1,1,0,0,1,13
320.4,1,0,0,1,5
101.45,1,0,0,1,1
1334.45,1,0,0,1,13
3358.65,0,1,0,1,37
4764.0,1,0,0,1,64
350.3,1,0,0,1,5
5703.0,0,0,1,1,61
69.5,1,0,0,1,1
18.85,1,0,0,1,1
525.55,0,1,0,1,26
69.2,1,0,0,1,1
483.15,0,0,1,1,24
934.8,0,1,0,0,17
786.5,1,0,0,0,26
69.65,1,0,0,1,1
4086.3,1,0,0,1,40
5364.8,1,0,0,1,52
82.3,1,0,0,1,1
20.3,1,0,0,1,1
770.4,0,0,1,0,21
6816.95,0,1,0,1,67
2419.55,1,0,0,1,44
4138.7,0,1,0,0,70
267.6,1,0,0,1,3
3457.45,0,0,1,1,56
1115.2,1,0,0,1,13
5435.6,1,0,0,1,58
4186.3,1,0,0,1,42
25.05,1,0,0,0,1
4630.2,0,0,1,1,46
3221.25,0,0,1,1,63
688.5,1,0,0,1,11
867.1,1,0,0,1,15
4746.05,0,0,1,0,72
712.85,1,0,0,0,29
48.95,1,0,0,1,1
355.1,1,0,0,1,6
45.3,1,0,0,1,1
5764.7,0,1,0,1,63
167.3,1,0,0,1,2
428.45,0,0,1,1,18
1505.35,1,0,0,0,43
693.45,0,1,0,0,15
930.4,1,0,0,1,10
1177.95,0,0,1,1,55
5069.65,0,1,0,1,49
324.25,1,0,0,1,6
1458.1,0,0,1,1,70
156.4,1,0,0,1,2
2298.9,0,1,0,0,63
1679.65,1,0,0,1,25
369.6,0,1,0,1,18
2998.0,1,0,0,1,28
5206.55,0,1,0,1,53
3626.1,0,1,0,1,35
24.4,1,0,0,0,1
7968.85,0,1,0,1,70
152.45,1,0,0,1,2
1959.5,1,0,0,1,26
2053.05,0,1,0,1,34
398.55,0,0,1,1,19
1130.85,1,0,0,1,15
3425.35,0,1,0,1,62
4323.45,1,0,0,1,42
703.55,1,0,0,1,9
1275.7,1,0,0,1,24
2965.75,0,0,1,0,68
1647.0,1,0,0,1,31
56.25,1,0,0,1,1
2249.95,1,0,0,1,21
6109.75,0,1,0,1,63
159.4,1,0,0,1,2
3751.15,0,0,1,0,61
68.65,1,0,0,1,1
411.25,0,1,0,1,18
105.5,0,1,0,1,6
3320.6,1,0,0,1,33
327.45,1,0,0,1,16
5669.5,1,0,0,1,56
465.45,0,1,0,1,23
704.3,1,0,0,1,9
1369.8,1,0,0,1,14
1107.25,1,0,0,1,15
95.55,1,0,0,1,5
6375.2,1,0,0,1,61
8152.3,0,0,1,1,70
1566.75,1,0,0,1,15
130.25,0,0,1,1,8
162.15,0,0,1,1,8
110.05,1,0,0,0,4
1885.15,0,1,0,1,34
6302.85,0,0,1,1,68
2264.5,0,1,0,0,45
816.8,1,0,0,1,9
1253.5,1,0,0,1,22
41.2,1,0,0,1,2
5265.55,0,0,1,1,70
693.3,0,1,0,1,10
5997.1,0,0,1,1,72
3824.2,0,1,0,1,49
3886.05,0,1,0,1,54
7283.25,0,0,1,1,71
412.55,0,1,0,1,22
1070.25,0,0,1,1,50
817.95,0,1,0,1,43
1171.3,0,0,1,1,45
6548.65,1,0,0,1,64
625.65,0,0,1,1,23
1911.5,0,0,1,1,68
70.85,1,0,0,1,1
134.7,1,0,0,1,2
1507.0,0,1,0,1,26
2978.3,1,0,0,0,55
299.3,1,0,0,1,14
5832.65,0,0,1,1,71
5567.55,0,1,0,1,64
450.8,1,0,0,1,7
4166.35,0,0,1,1,57
1215.6,1,0,0,1,13
91.7,1,0,0,0,3
7898.45,0,0,1,1,72
3915.4,1,0,0,1,40
979.5,1,0,0,1,14
90.05,1,0,0,1,2
7432.05,0,1,0,1,66
4026.4,1,0,0,1,38
25.3,1,0,0,0,1
1193.05,0,1,0,1,22
20.1,1,0,0,1,1
398.55,1,0,0,1,5
1958.45,0,1,0,1,29
69.9,1,0,0,1,1
63.15,1,0,0,1,3
1301.1,0,0,1,1,71
484.05,1,0,0,1,9
4528.0,1,0,0,1,43
3887.85,0,1,0,1,48
2208.75,1,0,0,1,26
238.15,1,0,0,1,9
80.8,1,0,0,1,1
958.15,0,0,1,1,46
118.3,1,0,0,1,2
76.45,1,0,0,1,1
3845.45,0,0,1,0,64
1094.5,1,0,0,1,12
573.75,1,0,0,1,6
1267.0,0,1,0,1,59
633.45,0,1,0,1,7
6129.65,0,0,1,1,72
1218.25,1,0,0,1,16
1405.3,1,0,0,1,25
2274.9,1,0,0,1,34
74.5,1,0,0,1,1
1068.85,1,0,0,1,10
533.9,0,1,0,1,24
676.15,0,1,0,1,10
3804.4,0,1,0,1,69
1118.8,0,0,1,1,57
5236.4,0,1,0,1,50
1386.8,0,1,0,0,28
762.25,1,0,0,1,16
1902.0,1,0,0,1,25
239.05,1,0,0,1,3
5673.7,0,1,0,1,61
39.8,1,0,0,1,2
997.75,0,1,0,1,51
5574.35,0,0,1,1,71
406.05,1,0,0,1,20
138.85,1,0,0,1,6
123.65,1,0,0,1,6
1801.1,1,0,0,1,29
689.0,0,0,1,1,36
790.7,1,0,0,0,28
582.5,1,0,0,1,7
1618.2,0,0,1,1,63
1173.35,0,0,1,1,48
900.9,0,1,0,1,49
2122.05,1,0,0,1,27
6719.9,0,0,1,1,72
69.15,1,0,0,1,1
3784.0,0,0,1,0,72
1798.65,0,1,0,0,47
54.65,1,0,0,1,1
3886.45,0,1,0,1,36
1224.05,1,0,0,0,43
2310.2,1,0,0,1,27
723.4,1,0,0,1,9
3988.5,1,0,0,1,38
3554.6,1,0,0,1,35
2279.0,0,0,1,1,0
6034.85,0,0,1,1,59
531.6,0,0,1,1,27
85.1,1,0,0,1,2
173.0,1,0,0,1,7
2511.95,0,1,0,1,36
3893.6,1,0,0,1,41
357.15,1,0,0,0,13
467.5,0,0,1,1,19
2288.7,0,0,1,0,60
4627.85,0,0,1,1,48
289.1,1,0,0,1,3
6460.55,0,0,1,1,69
1931.3,0,1,0,0,43
402.6,0,1,0,0,11
2221.55,1,0,0,1,45
7758.9,0,0,1,1,72
172.85,1,0,0,1,2
224.5,0,0,1,1,12
7388.45,0,1,0,1,67
3460.95,0,0,1,1,37
1700.9,0,1,0,0,39
3090.65,1,0,0,1,41
1293.8,1,0,0,0,25
645.8,0,0,1,1,8
5224.95,0,0,1,1,71
500.1,1,0,0,1,5
